Number of components,Type of DES,Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),"Tmelt, K",Phase diagram (Yes/No),Reference (DOI),Smiles#1,Smiles#2,Tmelt#1,Tmelt#2,MW,HBD_total,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_Ar_OH,fr_NH0,fr_NH1,fr_amide,AROM,ALERTS,n_HM
2,3,tetrapropylazanium;chloride,dodecanoic acid,0.199,0.801,311.59,Yes,10.1016/j.fluid.2017.04.007,CCC[N+](CCC)(CCC)CCC.[Cl-],CCCCCCCCCCCC(=O)O,502.4,317.5,204.599306,0.801,0.801,0.0,0.0,0.0,0.199,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;chloride,dodecanoic acid,0.196,0.804,310.65,Yes,10.1016/j.fluid.2017.04.007,CCC[N+](CCC)(CCC)CCC.[Cl-],CCCCCCCCCCCC(=O)O,502.4,317.5,204.53482400000001,0.804,0.804,0.0,0.0,0.0,0.196,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;chloride,dodecanoic acid,0.118,0.882,316.65,Yes,10.1016/j.fluid.2017.04.007,CCC[N+](CCC)(CCC)CCC.[Cl-],CCCCCCCCCCCC(=O)O,502.4,317.5,202.858292,0.882,0.882,0.0,0.0,0.0,0.118,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;chloride,dodecanoic acid,0.097,0.903,316.74,Yes,10.1016/j.fluid.2017.04.007,CCC[N+](CCC)(CCC)CCC.[Cl-],CCCCCCCCCCCC(=O)O,502.4,317.5,202.40691800000002,0.903,0.903,0.0,0.0,0.0,0.097,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.953,0.047,548.53,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,578.15,317.5,142.47871199999997,1.0,0.047,0.0,0.0,0.0,0.953,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.877,0.123,513.35,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,578.15,317.5,147.09160799999998,1.0,0.123,0.0,0.0,0.0,0.877,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.84,0.16,505.7,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,578.15,317.5,149.33736,1.0,0.16,0.0,0.0,0.0,0.84,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.792,0.208,483.78,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,578.15,317.5,152.250768,1.0,0.208,0.0,0.0,0.0,0.792,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.748,0.252,473.4,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,578.15,317.5,154.92139199999997,1.0,0.252,0.0,0.0,0.0,0.748,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.691,0.309,444.35,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,578.15,317.5,158.38106399999998,1.0,0.309,0.0,0.0,0.0,0.691,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.658,0.342,423.45,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,578.15,317.5,160.384032,1.0,0.342,0.0,0.0,0.0,0.658,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.561,0.439,373.75,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,578.15,317.5,166.271544,1.0,0.439,0.0,0.0,0.0,0.561,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.497,0.503,343.85,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,578.15,317.5,170.15608799999998,1.0,0.503,0.0,0.0,0.0,0.497,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.446,0.554,324.2,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,578.15,317.5,173.251584,1.0,0.554,0.0,0.0,0.0,0.446,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.411,0.589,316.05,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,578.15,317.5,175.37594399999998,1.0,0.589,0.0,0.0,0.0,0.411,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.345,0.655,313.2,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,578.15,317.5,179.38188,1.0,0.655,0.0,0.0,0.0,0.345,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.297,0.703,313.38,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,578.15,317.5,182.295288,1.0,0.703,0.0,0.0,0.0,0.297,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.198,0.802,315.88,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,578.15,317.5,188.30419200000003,1.0,0.802,0.0,0.0,0.0,0.198,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.1,0.9,316.48,Yes,10.1021/acs.iecr.7b02382,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,578.15,317.5,194.25240000000002,1.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0
2,3,tetraethylazanium;chloride,dodecanoic acid,0.7988,0.2012,467.2153,Yes,10.1002/aic.17408,CC[N+](CC)(CC)CC.[Cl-],CCCCCCCCCCCC(=O)O,633.15,317.5,172.67233679999998,0.2012,0.2012,0.0,0.0,0.0,0.7988,0.0,0.0,0.0,1.0,0.0
2,3,tetraethylazanium;chloride,dodecanoic acid,0.7023,0.2977,436.3261,Yes,10.1002/aic.17408,CC[N+](CC)(CC)CC.[Cl-],CCCCCCCCCCCC(=O)O,633.15,317.5,176.0125878,0.2977,0.2977,0.0,0.0,0.0,0.7023,0.0,0.0,0.0,1.0,0.0
2,3,tetraethylazanium;chloride,dodecanoic acid,0.586,0.414,394.2044,Yes,10.1002/aic.17408,CC[N+](CC)(CC)CC.[Cl-],CCCCCCCCCCCC(=O)O,633.15,317.5,180.03819599999997,0.414,0.414,0.0,0.0,0.0,0.586,0.0,0.0,0.0,1.0,0.0
2,3,tetraethylazanium;chloride,dodecanoic acid,0.4907,0.5093,348.9236,Yes,10.1002/aic.17408,CC[N+](CC)(CC)CC.[Cl-],CCCCCCCCCCCC(=O)O,633.15,317.5,183.33691019999998,0.5093,0.5093,0.0,0.0,0.0,0.4907,0.0,0.0,0.0,1.0,0.0
2,3,tetraethylazanium;chloride,dodecanoic acid,0.4535,0.5465,333.4789,Yes,10.1002/aic.17408,CC[N+](CC)(CC)CC.[Cl-],CCCCCCCCCCCC(=O)O,633.15,317.5,184.624551,0.5465,0.5465,0.0,0.0,0.0,0.4535,0.0,0.0,0.0,1.0,0.0
2,3,tetraethylazanium;chloride,dodecanoic acid,0.3977,0.6023,319.7894,Yes,10.1002/aic.17408,CC[N+](CC)(CC)CC.[Cl-],CCCCCCCCCCCC(=O)O,633.15,317.5,186.5560122,0.6023,0.6023,0.0,0.0,0.0,0.3977,0.0,0.0,0.0,1.0,0.0
2,3,tetraethylazanium;chloride,dodecanoic acid,0.3035,0.6965,308.908,Yes,10.1002/aic.17408,CC[N+](CC)(CC)CC.[Cl-],CCCCCCCCCCCC(=O)O,633.15,317.5,189.81665099999998,0.6965,0.6965,0.0,0.0,0.0,0.3035,0.0,0.0,0.0,1.0,0.0
2,3,tetraethylazanium;chloride,dodecanoic acid,0.2186,0.7814,311.014,Yes,10.1002/aic.17408,CC[N+](CC)(CC)CC.[Cl-],CCCCCCCCCCCC(=O)O,633.15,317.5,192.7553796,0.7814,0.7814,0.0,0.0,0.0,0.2186,0.0,0.0,0.0,1.0,0.0
2,3,tetraethylazanium;chloride,dodecanoic acid,0.1,0.9,317.6833,Yes,10.1002/aic.17408,CC[N+](CC)(CC)CC.[Cl-],CCCCCCCCCCCC(=O)O,633.15,317.5,196.8606,0.9,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0
2,3,tetramethylazanium;chloride,dodecanoic acid,0.4047,0.5953,313.8222,Yes,10.1002/aic.17418,C[N+](C)(C)C.[Cl-],CCCCCCCCCCCC(=O)O,612.87,317.5,163.60680660000003,0.5953,0.5953,0.0,0.0,0.0,0.4047,0.0,0.0,0.0,1.0,0.0
2,3,tetramethylazanium;chloride,dodecanoic acid,0.3442,0.6558,312.0671,Yes,10.1002/aic.17419,C[N+](C)(C)C.[Cl-],CCCCCCCCCCCC(=O)O,612.87,317.5,169.0954876,0.6558,0.6558,0.0,0.0,0.0,0.3442,0.0,0.0,0.0,1.0,0.0
2,3,tetramethylazanium;chloride,dodecanoic acid,0.1965,0.8035,314.8752,Yes,10.1002/aic.17420,C[N+](C)(C)C.[Cl-],CCCCCCCCCCCC(=O)O,612.87,317.5,182.49512700000002,0.8035,0.8035,0.0,0.0,0.0,0.1965,0.0,0.0,0.0,1.0,0.0
2,3,tetramethylazanium;chloride,dodecanoic acid,0.0965,0.9035,317.6833,Yes,10.1002/aic.17421,C[N+](C)(C)C.[Cl-],CCCCCCCCCCCC(=O)O,612.87,317.5,191.567327,0.9035,0.9035,0.0,0.0,0.0,0.0965,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;chloride,dodecanoic acid,0.7953,0.2047,442.9953,Yes,10.1002/aic.17409,CCC[N+](CCC)(CCC)CCC.[Cl-],CCCCCCCCCCCC(=O)O,502.4,317.5,217.4161782,0.2047,0.2047,0.0,0.0,0.0,0.7953,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;chloride,dodecanoic acid,0.7128,0.2872,419.8284,Yes,10.1002/aic.17410,CCC[N+](CCC)(CCC)CCC.[Cl-],CCCCCCCCCCCC(=O)O,502.4,317.5,215.64292319999998,0.2872,0.2872,0.0,0.0,0.0,0.7128,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;chloride,dodecanoic acid,0.6047,0.3953,380.8658,Yes,10.1002/aic.17411,CCC[N+](CCC)(CCC)CCC.[Cl-],CCCCCCCCCCCC(=O)O,502.4,317.5,213.3194218,0.3953,0.3953,0.0,0.0,0.0,0.6047,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;chloride,dodecanoic acid,0.5047,0.4953,358.0499,Yes,10.1002/aic.17412,CCC[N+](CCC)(CCC)CCC.[Cl-],CCCCCCCCCCCC(=O)O,502.4,317.5,211.1700218,0.4953,0.4953,0.0,0.0,0.0,0.5047,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;chloride,dodecanoic acid,0.4488,0.5512,334.532,Yes,10.1002/aic.17413,CCC[N+](CCC)(CCC)CCC.[Cl-],CCCCCCCCCCCC(=O)O,502.4,317.5,209.96850719999998,0.5512,0.5512,0.0,0.0,0.0,0.4488,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;chloride,dodecanoic acid,0.4023,0.5977,292.4103,Yes,10.1002/aic.17414,CCC[N+](CCC)(CCC)CCC.[Cl-],CCCCCCCCCCCC(=O)O,502.4,317.5,208.9690362,0.5977,0.5977,0.0,0.0,0.0,0.4023,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;chloride,dodecanoic acid,0.3663,0.6337,296.2715,Yes,10.1002/aic.17415,CCC[N+](CCC)(CCC)CCC.[Cl-],CCCCCCCCCCCC(=O)O,502.4,317.5,208.1952522,0.6337,0.6337,0.0,0.0,0.0,0.3663,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;chloride,dodecanoic acid,0.2988,0.7012,295.9204,Yes,10.1002/aic.17416,CCC[N+](CCC)(CCC)CCC.[Cl-],CCCCCCCCCCCC(=O)O,502.4,317.5,206.7444072,0.7012,0.7012,0.0,0.0,0.0,0.2988,0.0,0.0,0.0,1.0,0.0
2,3,tetrapropylazanium;chloride,dodecanoic acid,0.2012,0.7988,312.7691,Yes,10.1002/aic.17417,CCC[N+](CCC)(CCC)CCC.[Cl-],CCCCCCCCCCCC(=O)O,502.4,317.5,204.64659279999998,0.7988,0.7988,0.0,0.0,0.0,0.2012,0.0,0.0,0.0,1.0,0.0
2,3,"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",4-oxopentanoic acid,0.901,0.099,384.058,Yes,10.1016/j.electacta.2021.138189,CS(=O)(=O)[O-].Cn1cc[n+](CCC2=CC[C@H]3C[C@@H]2C3(C)C)c1,CC(=O)CCC(=O)O,393.75,306.16,305.63774600000005,0.099,0.099,0.0,1.802,0.0,1.802,0.0,0.0,0.901,2.7030000000000003,0.0
2,3,"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",4-oxopentanoic acid,0.788,0.212,375.362,Yes,10.1016/j.electacta.2021.138189,CS(=O)(=O)[O-].Cn1cc[n+](CCC2=CC[C@H]3C[C@@H]2C3(C)C)c1,CC(=O)CCC(=O)O,393.75,306.16,281.8686480000001,0.212,0.212,0.0,1.576,0.0,1.576,0.0,0.0,0.788,2.364,0.0
2,3,"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",4-oxopentanoic acid,0.705,0.295,357.971,Yes,10.1016/j.electacta.2021.138189,CS(=O)(=O)[O-].Cn1cc[n+](CCC2=CC[C@H]3C[C@@H]2C3(C)C)c1,CC(=O)CCC(=O)O,393.75,306.16,264.40993000000003,0.295,0.295,0.0,1.41,0.0,1.41,0.0,0.0,0.705,2.1149999999999998,0.0
2,3,"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",4-oxopentanoic acid,0.596,0.404,344.928,Yes,10.1016/j.electacta.2021.138189,CS(=O)(=O)[O-].Cn1cc[n+](CCC2=CC[C@H]3C[C@@H]2C3(C)C)c1,CC(=O)CCC(=O)O,393.75,306.16,241.48221600000005,0.404,0.404,0.0,1.192,0.0,1.192,0.0,0.0,0.596,1.7879999999999998,0.0
2,3,"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",4-oxopentanoic acid,0.494,0.506,323.188,Yes,10.1016/j.electacta.2021.138189,CS(=O)(=O)[O-].Cn1cc[n+](CCC2=CC[C@H]3C[C@@H]2C3(C)C)c1,CC(=O)CCC(=O)O,393.75,306.16,220.02692400000004,0.506,0.506,0.0,0.988,0.0,0.988,0.0,0.0,0.494,1.482,0.0
2,3,"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",4-oxopentanoic acid,0.397,0.603,300.0,Yes,10.1016/j.electacta.2021.138189,CS(=O)(=O)[O-].Cn1cc[n+](CCC2=CC[C@H]3C[C@@H]2C3(C)C)c1,CC(=O)CCC(=O)O,393.75,306.16,199.62336200000004,0.603,0.603,0.0,0.794,0.0,0.794,0.0,0.0,0.397,1.191,0.0
2,3,"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",4-oxopentanoic acid,0.301,0.699,279.71,Yes,10.1016/j.electacta.2021.138189,CS(=O)(=O)[O-].Cn1cc[n+](CCC2=CC[C@H]3C[C@@H]2C3(C)C)c1,CC(=O)CCC(=O)O,393.75,306.16,179.43014600000004,0.699,0.699,0.0,0.602,0.0,0.602,0.0,0.0,0.301,0.903,0.0
2,3,"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",4-oxopentanoic acid,0.186,0.814,246.377,Yes,10.1016/j.electacta.2021.138189,CS(=O)(=O)[O-].Cn1cc[n+](CCC2=CC[C@H]3C[C@@H]2C3(C)C)c1,CC(=O)CCC(=O)O,393.75,306.16,155.24035600000002,0.814,0.814,0.0,0.372,0.0,0.372,0.0,0.0,0.186,0.558,0.0
2,3,"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",4-oxopentanoic acid,0.103,0.897,275.362,Yes,10.1016/j.electacta.2021.138189,CS(=O)(=O)[O-].Cn1cc[n+](CCC2=CC[C@H]3C[C@@H]2C3(C)C)c1,CC(=O)CCC(=O)O,393.75,306.16,137.78163800000002,0.897,0.897,0.0,0.206,0.0,0.206,0.0,0.0,0.103,0.309,0.0
2,3,"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",4-oxopentanoic acid,0.048,0.952,282.609,Yes,10.1016/j.electacta.2021.138189,CS(=O)(=O)[O-].Cn1cc[n+](CCC2=CC[C@H]3C[C@@H]2C3(C)C)c1,CC(=O)CCC(=O)O,393.75,306.16,126.21260799999999,0.952,0.952,0.0,0.096,0.0,0.096,0.0,0.0,0.048,0.14400000000000002,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,4-oxopentanoic acid,0.333333,0.666667,278.15,No,10.1016/j.chroma.2017.09.044,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,578.15,306.16,123.95265882999999,1.0,0.666667,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,4-oxopentanoic acid,0.25,0.75,262.0,No,10.1016/j.jct.2015.04.021,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,578.15,306.16,121.9935,1.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,4-oxopentanoic acid,0.2,0.8,263.0,No,10.1016/j.jct.2015.04.021,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,578.15,306.16,120.81800000000001,1.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,4-oxopentanoic acid,0.166667,0.833333,263.2,No,10.1016/j.jct.2015.04.021,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,578.15,306.16,120.03434116999999,1.0,0.833333,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.95,0.05,570.35,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,139.34904999999998,1.1,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.95,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.9,0.1,538.38,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,139.07209999999998,1.2000000000000002,0.2,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.849,0.151,505.68,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,138.78961099999998,1.302,0.302,0.0,0.0,0.0,0.849,0.0,0.0,0.0,0.849,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.799,0.201,474.48,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,138.51266099999998,1.4020000000000001,0.402,0.0,0.0,0.0,0.799,0.0,0.0,0.0,0.799,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.749,0.251,441.62,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,138.23571099999998,1.502,0.502,0.0,0.0,0.0,0.749,0.0,0.0,0.0,0.749,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.7,0.3,417.18,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,137.96429999999998,1.5999999999999999,0.6,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.6,0.4,358.52,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,137.41039999999998,1.8000000000000003,0.8,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.55,0.45,334.55,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,137.13344999999998,1.9000000000000001,0.9,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.5,0.5,338.42,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,136.85649999999998,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.451,0.549,345.92,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,136.58508899999998,2.0980000000000003,1.098,0.0,0.0,0.0,0.451,0.0,0.0,0.0,0.451,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.399,0.601,358.68,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,136.29706099999999,2.202,1.202,0.0,0.0,0.0,0.399,0.0,0.0,0.0,0.399,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.351,0.649,364.75,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,136.03118899999998,2.298,1.298,0.0,0.0,0.0,0.351,0.0,0.0,0.0,0.351,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.301,0.699,371.42,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,135.75423899999998,2.398,1.398,0.0,0.0,0.0,0.301,0.0,0.0,0.0,0.301,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.249,0.751,376.42,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,135.466211,2.5020000000000002,1.502,0.0,0.0,0.0,0.249,0.0,0.0,0.0,0.249,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.2,0.8,383.62,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,135.1948,2.6000000000000005,1.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.15,0.85,387.88,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,134.91785,2.6999999999999997,1.7,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.101,0.899,391.75,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,134.646439,2.798,1.798,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.101,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.056,0.944,395.18,Yes,10.1021/acs.iecr.8b01249,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)C(=O)O,578.15,404.3,134.39718399999998,2.888,1.888,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.056,0.0
2,3,tetrabutylazanium;bromide,propanedioic acid,0.5,0.5,255.17,No,10.1002/aic.17408,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C(O)CC(=O)O,390.8,407.46,213.21799999999996,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,propanedioic acid,0.6,0.4,315.432,Yes,10.1016/j.gee.2019.03.002,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(=O)O,578.15,407.46,125.39999999999999,1.4,0.8,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0
2,3,2-hydroxyethyl(trimethyl)azanium;chloride,propanedioic acid,0.55,0.45,298.653,Yes,10.1016/j.gee.2019.03.002,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(=O)O,578.15,407.46,123.62174999999999,1.4500000000000002,0.9,0.0,0.0,0.0,0.55,0.0,0.0,0.0,1.0,0.0
